"Seller Group","Supplier","Date","Reference","Customer code","Customer name","Physical_Address1","Physical_Address2","Physical_Address3","Physical_Address4","Deliver1","Deliver2","Deliver3","Deliver4","Telephone","Product code","Product description","Quantity","Value","Rep"
"ALL Other","Foxi Snax",29/01/2026,"IN-431661","P3138","DYNAMIC KHOLO T/A","ENCO FILLING STATION(3 D - I)","P.O. Box 55547","Polokwane","0700","80 Vermikeliet Street","Annandale","Polokwane","0699","015 293 2365 Petro","FN026","Foxi Nax Spicy Tomato 40x75g",1,216.53,2
"Friendly & 7/11","Foxi Snax",29/01/2026,"IN-431662","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","FN021","Foxi Nax Beef 40x75g",2,433.05,2
"Friendly & 7/11","Foxi Snax",29/01/2026,"IN-431662","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","FN023","Foxi Nax Salt Vinegar 40x75g",1,216.53,2
"Friendly & 7/11","Foxi Snax",29/01/2026,"IN-431662","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","FN025","Foxi Nax BBQ 40x75g",2,433.05,2
"Friendly & 7/11","Foxi Snax",29/01/2026,"IN-431662","P3280","BAY BREEZE TRADING 541cc t/a 7 ELEVEN","P.O. Box 2789","149 MARSHALL STREET","POLOKWANE","","c/o Marshall & 149 Dorp Street","","Polokwane","0699","015 291 1620","FN026","Foxi Nax Spicy Tomato 40x75g",1,216.53,2
"Total","Foxi Snax",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","FN023","Foxi Nax Salt Vinegar 40x75g",1,216.53,18
"Total","Foxi Snax",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","FN025","Foxi Nax BBQ 40x75g",1,216.53,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU201","aQuelle Still 6x500ml",4,130.40,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU202","aQuelle Sparkling 6x500ml",4,130.40,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU301","aQuelle Still 6x750ml",11,554.40,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU402","aQuelle Sparkling 6x1.5lt",1,54.60,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU601","aQuelle Litchi 6x500ml",3,126,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU602","aQuelle Naartjie 6x500ml",1,42,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU603","aQuelle Strawberry 6x500ml",3,126,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU605","aQuelle Granadilla 6x500ml",3,126,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU608","aQuelle Watermelon 6x500ml",4,168,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU609","aQuelle Honey Melon 6x500ml",1,42,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU610","aQuelle Apple 6x500ml",2,84,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU702","aQuelle Naartjie 6x1.5lt",2,159.60,18
"Total","Aquelle",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","QU709","aQuelle Honey Melon 6x1.5lt",1,79.80,18
"Total","Snack a Juice",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","SJ200","SJ Ass S/C 24x500ml",1,356.74,18
"Total","Dairy Products",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","SQ202","SQ D/Thick 12x300ml Strawberry",1,134.78,18
"Total","Waterberg NEW",29/01/2026,"IN-431663","P2239","TZANEEN FUEL (PTY)LTD 14 DAYS","P.O. Box 1834","Tzaneen","","0850","C/O Hospital Road & R71","","Tzaneen","0850","015 307 2490","WBNEW750","W/B Spring Water Still 12x750ml",2,199.13,18
"ALL Other","Squeeze Mee",29/01/2026,"IN-431664","P1790","FLORA SUPERETTE TZANEEN (EFT/CAD)","P.O. Box 522","Tzaneen","0850","","2 Aster Street","Florapark","Tzaneen","","028 757 5274","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","AIR201","W/R Gum Airwave Men/Euc 30",2,531.36,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB173","Wrigley OTC Orbit Peppermint 30",1,256.20,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB174","Wrigley OTC Orbit Spearmint 30",1,256.20,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB176","Wrigley OTC Orbit Prof White 30",1,256.20,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB190","Wrigley Orbit Trop SXC 6x30Piece",1,231.78,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB191","Wrigley Orbit Bubblemint SXC 6x30Piece",1,231.78,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431665","P1374","SASOL AGATHA  7D","P.O. Box 463","","Tzaneen","0850","Agatha Street","","Tzaneen","0850","015 307 7776/4408","ORB192","Wrigley Orbit Peppermint SXC 6x30Piece",1,231.78,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431666","P1278","SASOL TZANEEN (3%) (7 D - I)","P.O. Box 4092","","Tzaneen","0850","R71 Wolkberg Street","","Tzaneen","","015 307 7366","AIR201","W/R Gum Airwave Men/Euc 30",1,265.68,18
"Sasol","SG - Wrigley's",29/01/2026,"IN-431666","P1278","SASOL TZANEEN (3%) (7 D - I)","P.O. Box 4092","","Tzaneen","0850","R71 Wolkberg Street","","Tzaneen","","015 307 7366","AIR206","W/R Gum Airwaves B/Mint 30",1,265.68,18
"Sasol","SG - Mars",29/01/2026,"IN-431666","P1278","SASOL TZANEEN (3%) (7 D - I)","P.O. Box 4092","","Tzaneen","0850","R71 Wolkberg Street","","Tzaneen","","015 307 7366","MAR201","Twix Bars 25x50g",1,329,18
"Galp Energia","Bromor Foods",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","BR006","Energade Blue Berry 24X500ML",1,239.56,8
"Galp Energia","Bromor Foods",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","BR007","Energade Mixed Berry 24X500ML",1,239.56,8
"Galp Energia","Waterberg",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","GO-WB5","W/Berg Still 1x5lt each",10,152.17,8
"Galp Energia","Mageu",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","MA013","Mageu  Mabele 10x1lt",1,148.23,8
"Galp Energia","Dairy Products",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ204","SQ D/Thick 12x300ml Toff/Caramel",1,134.78,8
"Galp Energia","Waterberg",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","W006","W/B Still  1x10lt",10,291.30,8
"Galp Energia","Waterberg NEW",29/01/2026,"IN-431667","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","WBNEW500","W/B Spring Water Still 24x500ml",1,131.74,8
"ALL Other","Aquelle",29/01/2026,"IN-431668","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","QU201","aQuelle Still 6x500ml",5,163,8
"ALL Other","Aquelle",29/01/2026,"IN-431668","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","QU609","aQuelle Honey Melon 6x500ml",1,42,8
"ALL Other","Energy Drinks",29/01/2026,"IN-431669","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","DRA002","Dragon Energy Drinks 24x500ml",1,200,8
"ALL Other","Foxi Snax",29/01/2026,"IN-431669","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","FN030","Foxi Nax Mixed 40x75g",2,433.05,8
"ALL Other","Sweets",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","B012871","Maynards Orig W/Gums Disp 24x60G NEW",1,258.13,8
"ALL Other","Sweets",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","B2341","Jungle Energy Bar Milk Chocolate 30's",1,292.16,8
"ALL Other","Sweets",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","B3198","Jungle Energy Bar Peanut Butter 30's",1,292.32,8
"ALL Other","Diplomat",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","C044366","Stimorol Infinity Spearmint 10pc 1x16",1,202.61,8
"ALL Other","Sweets",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","LOL11207","Lolilu Wands Original 24x125g",1,408.96,8
"ALL Other","SG - Mars",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","MAR502","M & M Milk Choc Peanut 24x45g",1,347.28,8
"ALL Other","Nestle",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","NES001KIT","Nestle Kit Kat 4F Milk 48x41.5g",1,504,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431670","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","ORB174","Wrigley OTC Orbit Spearmint 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","AIR201","W/R Gum Airwave Men/Euc 30",1,295.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","AIR205","W/R Gum Airwave  Cher/Men 30",1,295.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","AIR206","W/R Gum Airwaves B/Mint 30",1,295.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB172","Wrigley OTC Orbit Bubblemint 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB173","Wrigley OTC Orbit Peppermint 30",2,512.40,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB174","Wrigley OTC Orbit Spearmint 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB175","Wrigley OTC Orbit Watermelon 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB176","Wrigley OTC Orbit Prof White 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB177","Wrigley OTC Orbit Prof Strong Mint 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","ORB179","Wrigley OTC Orbit Strawberry 30",1,256.20,8
"ALL Other","SG - Wrigley's",29/01/2026,"IN-431671","P405","CALTEX EAGER MOTORS FRESHSTOP (7 D - I)","P. O. Box 955","Mokopane","0600","","90 Thabo Mbeki Street","","Mokopane","0699","015 491 4732","SKI004","Skittles Wild Berry 14x38g",1,125.58,8
"Sasol","SG - Wrigley's",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","AIR201","W/R Gum Airwave Men/Euc 30",1,265.68,8
"Sasol","SG - Wrigley's",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","AIR203","W/R Gum Airwave  B/current 30",1,265.68,8
"Sasol","SG - Wrigley's",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","AIR205","W/R Gum Airwave  Cher/Men 30",1,265.68,8
"Sasol","SG - Wrigley's",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","AIR206","W/R Gum Airwaves B/Mint 30",1,265.68,8
"Sasol","Sweets",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","B1955","Jungle Energy Bar Yoghurt 30's",1,270,8
"Sasol","Sweets",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","B1956","Jungle Energy Bar Nuts 30's",1,270,8
"Sasol","Sweets",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","B1957","Jungle Energy Bar Berries 30's",1,270,8
"Sasol","Sweets",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","B2341","Jungle Energy Bar Milk Chocolate 30's",1,270,8
"Sasol","Sweets",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","B3198","Jungle Energy Bar Peanut Butter 30's",1,270,8
"Sasol","Clippa",29/01/2026,"IN-431672","P3824","MOKOPANE GAS (CAD) ta Sasol Mokopane","P.O.BOX 15463","SINOVILLE","","","NELSON MANDELA & THABO MBEKI STR","MOKOPANE","LIMPOPO","","067 001 2536 Refilwe","MEN023","Mentos Gum Bot Curvy Strawberry (35ps)1x6",1,156,8
"Galp Energia","Energizer",29/01/2026,"IN-431673","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","ENE001","Energizer Max AA 2 Pack x 1",5,162.65,8
"Galp Energia","Energizer",29/01/2026,"IN-431673","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","ENE002","Energizer Max AAA 2 Pack x 1",5,162.65,8
"ALL Other","Sweets",29/01/2026,"IN-431674","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","C3408","Cadbury PS Caramilk Large 40x48g",1,452.84,8
"ALL Other","Diplomat",29/01/2026,"IN-431674","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","C3642","Crunchie Large 40x40g",1,452.84,8
"ALL Other","Diplomat",29/01/2026,"IN-431674","P2501","PHARMABOND (Pty) LtD t/a MULDOK PHARMACY","(7 D - I)","P.O. Box 100","Mokopane","0600","75 Thabo Mbeki Street","","Mokopane","0601","015 491 3165","C876799","Cadbury Lunch Bar MAX 30x62g Each",1,411.37,8
"ALL Other","Vapes",29/01/2026,"IN-431675","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","NAS140CC","Nasty 14000 Cotton Candy 10's",1,1716.55,8
"ALL Other","Vapes",29/01/2026,"IN-431675","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","NAS140CP","Nasty 14000 Cher/Peac/Rass 10's",1,1716.55,8
"ALL Other","Squeeze Mee",29/01/2026,"IN-431676","P1185","FRESH AND MORE (PTY)LTD (14 D - I)","P.O. Box 4659","","Mokopane","0600","2 Thabo Mbeki Rd","Shop 3","Mokopane","0600","015 491 4223","SQ001","Squeeze-Mee Chocolate 40x130ml",1,298.70,8
"ALL Other","Squeeze Mee",29/01/2026,"IN-431676","P1185","FRESH AND MORE (PTY)LTD (14 D - I)","P.O. Box 4659","","Mokopane","0600","2 Thabo Mbeki Rd","Shop 3","Mokopane","0600","015 491 4223","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,8
"ALL Other","Squeeze Mee",29/01/2026,"IN-431676","P1185","FRESH AND MORE (PTY)LTD (14 D - I)","P.O. Box 4659","","Mokopane","0600","2 Thabo Mbeki Rd","Shop 3","Mokopane","0600","015 491 4223","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,8
"ALL Other","Squeeze Mee",29/01/2026,"IN-431676","P1185","FRESH AND MORE (PTY)LTD (14 D - I)","P.O. Box 4659","","Mokopane","0600","2 Thabo Mbeki Rd","Shop 3","Mokopane","0600","015 491 4223","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,8
"ALL Other","Squeeze Mee",29/01/2026,"IN-431676","P1185","FRESH AND MORE (PTY)LTD (14 D - I)","P.O. Box 4659","","Mokopane","0600","2 Thabo Mbeki Rd","Shop 3","Mokopane","0600","015 491 4223","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,8
"Galp Energia","Squeeze Mee",29/01/2026,"IN-431677","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ001","Squeeze-Mee Chocolate 40x130ml",2,597.39,8
"Galp Energia","Squeeze Mee",29/01/2026,"IN-431677","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,8
"Galp Energia","Squeeze Mee",29/01/2026,"IN-431677","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ003","Squeeze-Mee Bubblegum 40x130ml",1,298.70,8
"Galp Energia","Squeeze Mee",29/01/2026,"IN-431677","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,8
"Galp Energia","Squeeze Mee",29/01/2026,"IN-431677","P3530","AST AFRICA TRADING E1 (PTY)LTD 7D REP TO","P.O.BOX 962","TZANEEN","","","9 BEYTEL STREET","MOKOPANE","","","081 093 2999 jaco","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,8
"ALL Other","Mageu",29/01/2026,"IN-431678","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","MA004","Mageu  Mabele  10x500ml",2,229.52,8
"ALL Other","Mageu",29/01/2026,"IN-431678","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","MA013","Mageu  Mabele 10x1lt",2,296.46,8
"ALL Other","Aquelle",29/01/2026,"IN-431678","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","QV007","aQ Viv Pineberry Sport 6x500ml",2,116.40,8
"ALL Other","Aquelle",29/01/2026,"IN-431678","P3685","QUANTICO PROPERTY INVESTMENT(PTY)LTD 7DA","PO BOX 360","MOKOPANE","","","105 NELSON MANDELA DRIVE","MOKOPANE","","","015 409 1117","QV009","aQ Viv Blueberry Sport 6x500ml",2,116.40,8
